School,Date,SchoolYear,Enrolled,Absent
07X223,2019-12-17,20192020,687.0,63.0
07X223,2020-01-21,20192020,688.0,34.0
07X223,2020-01-22,20192020,688.0,27.0
07X223,2020-01-23,20192020,688.0,17.0
07X223,2020-01-24,20192020,688.0,20.0
07X223,2020-01-27,20192020,688.0,45.0
07X223,2020-01-16,20192020,688.0,38.0
07X223,2019-09-13,20192020,688.0,35.0
07X223,2019-09-12,20192020,688.0,47.0
07X223,2019-09-11,20192020,688.0,34.0
07X223,2019-09-27,20192020,688.0,43.0
07X223,2019-09-26,20192020,688.0,39.0
07X223,2020-01-09,20192020,688.0,63.0
07X223,2020-01-10,20192020,688.0,60.0
07X223,2020-01-13,20192020,688.0,54.0
07X223,2020-01-15,20192020,688.0,46.0
07X223,2020-01-17,20192020,688.0,52.0
07X223,2020-01-14,20192020,688.0,37.0
07X223,2019-09-24,20192020,689.0,37.0
07X223,2019-09-25,20192020,689.0,42.0
07X223,2019-09-23,20192020,689.0,42.0
07X223,2019-09-16,20192020,689.0,40.0
07X223,2019-09-20,20192020,690.0,110.0
07X223,2019-09-19,20192020,690.0,39.0
07X223,2019-09-18,20192020,690.0,39.0
07X223,2019-09-17,20192020,690.0,32.0
07X223,2020-03-12,20192020,691.0,0.0
07X223,2020-01-28,20192020,691.0,51.0
07X223,2020-03-13,20192020,691.0,522.0
07X223,2020-01-30,20192020,691.0,35.0
07X223,2020-01-29,20192020,691.0,39.0
07X223,2020-01-31,20192020,691.0,62.0
07X223,2020-02-04,20192020,691.0,45.0
07X223,2020-03-11,20192020,691.0,68.0
07X223,2020-03-06,20192020,691.0,72.0
07X223,2020-02-05,20192020,691.0,52.0
07X223,2020-02-06,20192020,691.0,46.0
07X223,2020-02-07,20192020,691.0,59.0
07X223,2020-02-10,20192020,691.0,59.0
07X223,2020-03-10,20192020,691.0,64.0
07X223,2020-03-09,20192020,691.0,82.0
07X223,2020-02-28,20192020,691.0,65.0
07X223,2020-03-02,20192020,691.0,63.0
07X223,2020-03-03,20192020,691.0,44.0
07X223,2020-03-04,20192020,691.0,54.0
07X223,2020-03-05,20192020,691.0,57.0
07X223,2020-02-03,20192020,691.0,48.0
07X223,2020-02-25,20192020,692.0,50.0
07X223,2020-02-11,20192020,692.0,65.0
07X223,2020-02-12,20192020,692.0,45.0
07X223,2020-02-13,20192020,692.0,64.0
07X223,2020-02-24,20192020,692.0,51.0
07X223,2020-02-26,20192020,692.0,47.0
07X223,2020-02-27,20192020,692.0,39.0
07X223,2020-02-14,20192020,692.0,73.0
27Q060,2019-09-06,20192020,1125.0,107.0
27Q060,2019-09-05,20192020,1127.0,91.0
27Q060,2019-09-11,20192020,1129.0,52.0
27Q060,2019-09-09,20192020,1130.0,58.0
27Q060,2019-09-10,20192020,1131.0,47.0
27Q060,2019-09-12,20192020,1134.0,52.0
27Q060,2019-09-13,20192020,1135.0,61.0
27Q060,2020-02-04,20192020,1135.0,101.0
27Q060,2020-03-10,20192020,1135.0,97.0
27Q060,2020-02-13,20192020,1136.0,76.0
27Q060,2020-02-14,20192020,1136.0,82.0
27Q060,2020-02-24,20192020,1136.0,62.0
27Q060,2020-02-12,20192020,1136.0,62.0
27Q060,2020-03-03,20192020,1136.0,55.0
27Q060,2020-02-11,20192020,1136.0,89.0
27Q060,2020-03-04,20192020,1136.0,66.0
27Q060,2020-03-05,20192020,1136.0,235.0
27Q060,2020-03-06,20192020,1136.0,93.0
27Q060,2020-03-11,20192020,1136.0,110.0
27Q060,2020-03-09,20192020,1136.0,127.0
27Q060,2020-02-03,20192020,1137.0,125.0
27Q060,2020-02-06,20192020,1137.0,105.0
27Q060,2020-02-28,20192020,1137.0,61.0
27Q060,2019-09-18,20192020,1137.0,55.0
27Q060,2020-02-05,20192020,1137.0,88.0
27Q060,2020-02-26,20192020,1137.0,39.0
27Q060,2020-02-10,20192020,1137.0,91.0
27Q060,2020-01-31,20192020,1137.0,96.0
27Q060,2020-02-07,20192020,1137.0,99.0
27Q060,2020-02-25,20192020,1137.0,47.0
27Q060,2020-02-27,20192020,1137.0,51.0
27Q060,2019-09-16,20192020,1137.0,78.0
27Q060,2019-09-20,20192020,1137.0,74.0
27Q060,2019-09-23,20192020,1137.0,73.0
27Q060,2019-10-02,20192020,1138.0,69.0
27Q060,2019-09-19,20192020,1138.0,60.0
27Q060,2020-03-02,20192020,1138.0,78.0
27Q060,2020-03-13,20192020,1138.0,305.0
27Q060,2020-03-12,20192020,1138.0,132.0
27Q060,2019-09-17,20192020,1138.0,48.0
27Q060,2019-10-03,20192020,1138.0,68.0
27Q060,2019-10-07,20192020,1139.0,86.0
27Q060,2019-09-27,20192020,1140.0,54.0
27Q060,2019-10-10,20192020,1140.0,50.0
27Q060,2019-09-24,20192020,1140.0,58.0
27Q060,2019-10-04,20192020,1141.0,49.0
27Q060,2019-09-25,20192020,1141.0,59.0
27Q060,2019-09-26,20192020,1141.0,52.0
27Q060,2019-10-08,20192020,1141.0,63.0
27Q060,2019-10-11,20192020,1141.0,65.0
27Q060,2020-01-30,20192020,1142.0,87.0
27Q060,2020-01-27,20192020,1142.0,102.0
27Q060,2020-01-29,20192020,1143.0,69.0
27Q060,2020-01-28,20192020,1143.0,72.0
27Q060,2020-01-24,20192020,1143.0,87.0
27Q060,2019-10-15,20192020,1143.0,66.0
27Q060,2020-01-21,20192020,1144.0,86.0
27Q060,2020-01-23,20192020,1144.0,72.0
27Q060,2020-01-22,20192020,1144.0,76.0
27Q060,2019-10-16,20192020,1144.0,53.0
27Q060,2020-01-16,20192020,1145.0,67.0
27Q060,2020-01-17,20192020,1145.0,111.0
27Q060,2019-10-17,20192020,1146.0,53.0
27Q060,2020-01-15,20192020,1146.0,75.0
27Q060,2019-10-18,20192020,1146.0,64.0
27Q060,2020-01-14,20192020,1147.0,98.0
27Q060,2020-01-13,20192020,1147.0,124.0
27Q060,2019-10-28,20192020,1148.0,68.0
27Q060,2020-01-08,20192020,1149.0,103.0
27Q060,2020-01-10,20192020,1149.0,106.0
27Q060,2019-11-06,20192020,1149.0,58.0
27Q060,2019-10-24,20192020,1149.0,57.0
27Q060,2020-01-09,20192020,1149.0,83.0
27Q060,2020-01-07,20192020,1149.0,77.0
27Q060,2020-01-06,20192020,1149.0,84.0
27Q060,2019-10-25,20192020,1149.0,67.0
27Q060,2019-10-21,20192020,1149.0,70.0
27Q060,2019-10-22,20192020,1149.0,52.0
27Q060,2019-10-23,20192020,1149.0,50.0
27Q060,2019-11-04,20192020,1150.0,89.0
27Q060,2019-10-29,20192020,1150.0,50.0
27Q060,2019-11-08,20192020,1150.0,86.0
27Q060,2019-11-07,20192020,1150.0,60.0
27Q060,2019-11-12,20192020,1151.0,63.0
27Q060,2019-10-30,20192020,1151.0,63.0
27Q060,2020-01-03,20192020,1151.0,216.0
27Q060,2019-11-01,20192020,1151.0,107.0
27Q060,2019-10-31,20192020,1151.0,121.0
27Q060,2020-01-02,20192020,1152.0,258.0
27Q060,2019-11-15,20192020,1152.0,66.0
27Q060,2019-11-18,20192020,1152.0,90.0
27Q060,2019-11-13,20192020,1153.0,63.0
27Q060,2019-11-14,20192020,1153.0,208.0
27Q060,2019-11-20,20192020,1153.0,57.0
27Q060,2019-11-19,20192020,1153.0,50.0
27Q060,2019-12-02,20192020,1154.0,136.0
27Q060,2019-11-26,20192020,1154.0,72.0
27Q060,2019-11-25,20192020,1154.0,96.0
27Q060,2019-11-22,20192020,1154.0,67.0
27Q060,2019-11-27,20192020,1154.0,124.0
27Q060,2019-11-21,20192020,1154.0,61.0
27Q060,2019-12-20,20192020,1156.0,131.0
27Q060,2018-09-05,20182019,1156.0,82.0
27Q060,2019-12-03,20192020,1156.0,93.0
27Q060,2019-12-04,20192020,1156.0,80.0
27Q060,2019-12-12,20192020,1157.0,96.0
27Q060,2019-12-11,20192020,1157.0,104.0
27Q060,2019-12-13,20192020,1157.0,104.0
27Q060,2019-12-19,20192020,1158.0,168.0
27Q060,2019-12-18,20192020,1158.0,100.0
27Q060,2019-12-05,20192020,1158.0,69.0
27Q060,2019-12-10,20192020,1159.0,66.0
27Q060,2019-12-17,20192020,1159.0,157.0
27Q060,2019-12-16,20192020,1159.0,112.0
27Q060,2019-12-09,20192020,1159.0,122.0
27Q060,2018-09-06,20182019,1160.0,66.0
27Q060,2019-12-06,20192020,1160.0,68.0
27Q060,2018-09-07,20182019,1169.0,85.0
27Q060,2019-03-07,20182019,1170.0,48.0
27Q060,2019-03-08,20182019,1170.0,71.0
27Q060,2019-03-11,20182019,1170.0,75.0
27Q060,2019-04-03,20182019,1170.0,40.0
27Q060,2019-04-08,20182019,1170.0,80.0
27Q060,2019-04-09,20182019,1170.0,66.0
27Q060,2019-03-05,20182019,1171.0,51.0
27Q060,2019-03-06,20182019,1171.0,70.0
27Q060,2019-03-12,20182019,1171.0,64.0
27Q060,2019-03-13,20182019,1171.0,58.0
27Q060,2019-03-14,20182019,1171.0,205.0
27Q060,2019-03-25,20182019,1171.0,104.0
27Q060,2019-03-26,20182019,1171.0,88.0
27Q060,2019-04-02,20182019,1171.0,53.0
27Q060,2019-04-04,20182019,1171.0,52.0
27Q060,2019-04-05,20182019,1171.0,65.0
27Q060,2019-04-10,20182019,1171.0,50.0
27Q060,2019-04-11,20182019,1171.0,62.0
27Q060,2019-04-12,20182019,1171.0,74.0
27Q060,2019-04-15,20182019,1171.0,90.0
27Q060,2019-04-16,20182019,1171.0,63.0
27Q060,2019-04-17,20182019,1171.0,60.0
27Q060,2019-04-18,20182019,1171.0,103.0
27Q060,2019-03-18,20182019,1172.0,104.0
27Q060,2019-03-19,20182019,1172.0,60.0
27Q060,2019-03-20,20182019,1172.0,78.0
27Q060,2019-03-21,20182019,1172.0,64.0
27Q060,2019-03-22,20182019,1172.0,102.0
27Q060,2019-03-27,20182019,1172.0,76.0
27Q060,2019-03-28,20182019,1172.0,64.0
27Q060,2019-04-29,20182019,1172.0,68.0
27Q060,2019-02-15,20182019,1173.0,81.0
27Q060,2019-02-25,20182019,1173.0,108.0
27Q060,2019-02-27,20182019,1173.0,77.0
27Q060,2019-02-28,20182019,1173.0,51.0
27Q060,2019-03-01,20182019,1173.0,88.0
27Q060,2019-03-15,20182019,1173.0,81.0
27Q060,2019-03-29,20182019,1173.0,95.0
27Q060,2019-04-01,20182019,1173.0,66.0
27Q060,2019-04-30,20182019,1173.0,59.0
27Q060,2019-02-13,20182019,1174.0,69.0
27Q060,2019-02-14,20182019,1174.0,66.0
27Q060,2019-06-10,20182019,1174.0,128.0
27Q060,2019-06-12,20182019,1174.0,71.0
27Q060,2019-06-13,20182019,1174.0,92.0
27Q060,2019-02-01,20182019,1175.0,124.0
27Q060,2019-02-12,20182019,1175.0,129.0
27Q060,2019-02-26,20182019,1175.0,72.0
27Q060,2019-06-14,20182019,1175.0,80.0
27Q060,2019-06-17,20182019,1175.0,95.0
27Q060,2019-06-18,20182019,1175.0,109.0
27Q060,2019-06-19,20182019,1175.0,114.0
27Q060,2019-06-20,20182019,1175.0,163.0
27Q060,2019-06-21,20182019,1175.0,164.0
27Q060,2019-06-24,20182019,1175.0,178.0
27Q060,2019-06-25,20182019,1175.0,269.0
27Q060,2019-06-26,20182019,1175.0,167.0
27Q060,2018-09-13,20182019,1176.0,62.0
27Q060,2019-01-29,20182019,1176.0,64.0
27Q060,2019-01-30,20182019,1176.0,86.0
27Q060,2019-01-31,20182019,1176.0,403.0
27Q060,2019-02-04,20182019,1176.0,53.0
27Q060,2019-02-06,20182019,1176.0,46.0
27Q060,2019-02-07,20182019,1176.0,42.0
27Q060,2019-02-08,20182019,1176.0,64.0
27Q060,2019-02-11,20182019,1176.0,66.0
27Q060,2019-05-01,20182019,1176.0,48.0
27Q060,2019-05-02,20182019,1176.0,49.0
27Q060,2019-05-03,20182019,1176.0,59.0
27Q060,2019-05-06,20182019,1176.0,79.0
27Q060,2019-05-07,20182019,1176.0,64.0
27Q060,2019-05-08,20182019,1176.0,71.0
27Q060,2019-05-09,20182019,1176.0,77.0
27Q060,2019-05-10,20182019,1176.0,88.0
27Q060,2019-05-13,20182019,1176.0,90.0
27Q060,2019-05-14,20182019,1176.0,70.0
27Q060,2019-05-15,20182019,1176.0,58.0
27Q060,2019-05-16,20182019,1176.0,59.0
27Q060,2019-05-17,20182019,1176.0,81.0
27Q060,2019-05-20,20182019,1176.0,84.0
27Q060,2019-05-21,20182019,1176.0,55.0
27Q060,2019-05-22,20182019,1176.0,57.0
27Q060,2019-05-23,20182019,1176.0,86.0
27Q060,2019-05-24,20182019,1176.0,58.0
27Q060,2019-05-28,20182019,1176.0,100.0
27Q060,2019-05-29,20182019,1176.0,47.0
27Q060,2019-05-30,20182019,1176.0,68.0
27Q060,2019-05-31,20182019,1176.0,80.0
27Q060,2019-06-03,20182019,1176.0,92.0
27Q060,2019-06-05,20182019,1176.0,91.0
27Q060,2019-06-07,20182019,1176.0,100.0
27Q060,2018-10-29,20182019,1177.0,60.0
27Q060,2018-10-31,20182019,1177.0,117.0
27Q060,2018-11-01,20182019,1177.0,72.0
27Q060,2018-11-30,20182019,1177.0,58.0
27Q060,2019-01-28,20182019,1177.0,62.0
27Q060,2018-09-12,20182019,1178.0,63.0
27Q060,2018-09-14,20182019,1178.0,57.0
27Q060,2018-10-30,20182019,1178.0,66.0
27Q060,2018-11-02,20182019,1178.0,73.0
27Q060,2018-11-05,20182019,1178.0,66.0
27Q060,2018-11-07,20182019,1178.0,75.0
27Q060,2018-11-29,20182019,1178.0,49.0
27Q060,2018-12-03,20182019,1178.0,64.0
27Q060,2018-12-04,20182019,1178.0,71.0
27Q060,2019-01-25,20182019,1178.0,75.0
27Q060,2018-11-08,20182019,1179.0,57.0
27Q060,2018-11-09,20182019,1179.0,62.0
27Q060,2018-11-13,20182019,1179.0,100.0
27Q060,2018-11-28,20182019,1179.0,50.0
27Q060,2018-12-05,20182019,1179.0,70.0
27Q060,2018-12-06,20182019,1179.0,66.0
27Q060,2018-12-07,20182019,1179.0,85.0
27Q060,2019-01-03,20182019,1179.0,91.0
27Q060,2019-01-04,20182019,1179.0,91.0
27Q060,2019-01-23,20182019,1179.0,75.0
27Q060,2019-01-24,20182019,1179.0,80.0
27Q060,2018-10-16,20182019,1180.0,68.0
27Q060,2018-10-25,20182019,1180.0,65.0
27Q060,2018-10-26,20182019,1180.0,82.0
27Q060,2018-12-10,20182019,1180.0,79.0
27Q060,2018-12-11,20182019,1180.0,72.0
27Q060,2018-12-17,20182019,1180.0,106.0
27Q060,2018-12-18,20182019,1180.0,101.0
27Q060,2018-12-19,20182019,1180.0,84.0
27Q060,2018-12-20,20182019,1180.0,114.0
27Q060,2018-12-21,20182019,1180.0,161.0
27Q060,2019-01-02,20182019,1180.0,193.0
27Q060,2019-01-07,20182019,1180.0,77.0
27Q060,2019-01-08,20182019,1180.0,80.0
27Q060,2019-01-22,20182019,1180.0,153.0
27Q060,2018-09-17,20182019,1181.0,81.0
27Q060,2018-09-18,20182019,1181.0,82.0
27Q060,2018-10-15,20182019,1181.0,89.0
27Q060,2018-11-26,20182019,1181.0,74.0
27Q060,2018-11-27,20182019,1181.0,62.0
27Q060,2019-01-18,20182019,1181.0,146.0
27Q060,2018-10-09,20182019,1182.0,77.0
27Q060,2018-10-11,20182019,1182.0,73.0
27Q060,2018-10-17,20182019,1182.0,70.0
27Q060,2018-10-18,20182019,1182.0,64.0
27Q060,2018-10-24,20182019,1182.0,74.0
27Q060,2018-11-14,20182019,1182.0,55.0
27Q060,2018-11-15,20182019,1182.0,246.0
27Q060,2018-11-21,20182019,1182.0,89.0
27Q060,2018-12-12,20182019,1182.0,78.0
27Q060,2018-12-13,20182019,1182.0,77.0
27Q060,2018-12-14,20182019,1182.0,97.0
27Q060,2019-01-09,20182019,1182.0,57.0
27Q060,2019-01-10,20182019,1182.0,65.0
27Q060,2019-01-11,20182019,1182.0,99.0
27Q060,2019-01-14,20182019,1182.0,70.0
27Q060,2019-01-15,20182019,1182.0,81.0
27Q060,2019-01-16,20182019,1182.0,70.0
27Q060,2019-01-17,20182019,1182.0,64.0
27Q060,2018-10-10,20182019,1183.0,77.0
27Q060,2018-10-12,20182019,1183.0,69.0
27Q060,2018-10-19,20182019,1183.0,75.0
27Q060,2018-10-22,20182019,1183.0,64.0
27Q060,2018-10-23,20182019,1183.0,69.0
27Q060,2018-09-24,20182019,1184.0,59.0
27Q060,2018-11-16,20182019,1184.0,124.0
27Q060,2018-11-19,20182019,1184.0,50.0
27Q060,2018-11-20,20182019,1184.0,60.0
27Q060,2018-09-20,20182019,1185.0,72.0
27Q060,2018-10-01,20182019,1185.0,88.0
27Q060,2018-10-02,20182019,1185.0,56.0
27Q060,2018-10-03,20182019,1185.0,62.0
27Q060,2018-10-04,20182019,1185.0,55.0
27Q060,2018-10-05,20182019,1185.0,83.0
27Q060,2018-09-21,20182019,1186.0,71.0
27Q060,2018-09-25,20182019,1186.0,98.0
27Q060,2018-09-26,20182019,1186.0,53.0
27Q060,2018-09-27,20182019,1186.0,62.0
27Q060,2018-09-28,20182019,1187.0,87.0
02M630,2020-03-04,20192020,1442.0,359.0
02M630,2020-03-02,20192020,1443.0,139.0
02M630,2020-03-10,20192020,1444.0,225.0
02M630,2020-03-06,20192020,1444.0,217.0
02M630,2020-03-09,20192020,1444.0,243.0
02M630,2020-02-28,20192020,1444.0,145.0
02M630,2020-03-03,20192020,1444.0,119.0
02M630,2020-03-11,20192020,1444.0,220.0
02M630,2020-02-27,20192020,1444.0,132.0
02M630,2020-02-26,20192020,1444.0,132.0
02M630,2020-02-25,20192020,1444.0,128.0
02M630,2020-03-05,20192020,1444.0,153.0
02M630,2020-03-12,20192020,1444.0,237.0
02M630,2020-03-13,20192020,1444.0,448.0
02M630,2020-02-24,20192020,1445.0,163.0
02M630,2019-06-26,20182019,1446.0,611.0
02M630,2020-02-14,20192020,1447.0,132.0
02M630,2020-02-12,20192020,1447.0,113.0
02M630,2020-02-13,20192020,1447.0,128.0
02M630,2020-02-11,20192020,1449.0,128.0
02M630,2020-02-10,20192020,1449.0,161.0
02M630,2020-02-06,20192020,1449.0,133.0
02M630,2020-02-05,20192020,1449.0,127.0
02M630,2020-02-04,20192020,1449.0,106.0
02M630,2020-02-03,20192020,1449.0,140.0
02M630,2019-06-17,20182019,1449.0,269.0
02M630,2020-02-07,20192020,1449.0,128.0
02M630,2020-01-30,20192020,1450.0,128.0
02M630,2019-06-10,20182019,1450.0,171.0
02M630,2019-06-11,20182019,1450.0,197.0
02M630,2019-06-12,20182019,1450.0,146.0
02M630,2019-06-13,20182019,1450.0,143.0
02M630,2019-06-14,20182019,1450.0,152.0
02M630,2020-01-31,20192020,1450.0,138.0
02M630,2019-06-05,20182019,1451.0,190.0
02M630,2019-06-07,20182019,1451.0,347.0
02M630,2020-01-28,20192020,1451.0,97.0
02M630,2020-01-29,20192020,1451.0,95.0
02M630,2019-05-21,20182019,1452.0,163.0
02M630,2019-05-22,20182019,1452.0,152.0
02M630,2019-05-23,20182019,1452.0,180.0
02M630,2019-05-24,20182019,1452.0,191.0
02M630,2019-05-28,20182019,1452.0,161.0
02M630,2019-05-29,20182019,1452.0,167.0
02M630,2019-05-30,20182019,1452.0,162.0
02M630,2019-05-31,20182019,1452.0,193.0
02M630,2019-05-16,20182019,1453.0,139.0
02M630,2019-05-17,20182019,1453.0,184.0
02M630,2019-05-20,20182019,1453.0,171.0
02M630,2020-01-17,20192020,1454.0,123.0
02M630,2019-04-11,20182019,1454.0,136.0
02M630,2019-04-12,20182019,1454.0,152.0
02M630,2019-04-15,20182019,1454.0,183.0
02M630,2019-04-16,20182019,1454.0,135.0
02M630,2019-04-29,20182019,1454.0,198.0
02M630,2019-04-30,20182019,1454.0,153.0
02M630,2019-05-01,20182019,1454.0,145.0
02M630,2019-05-02,20182019,1454.0,143.0
02M630,2019-05-03,20182019,1454.0,180.0
02M630,2019-05-06,20182019,1454.0,173.0
02M630,2019-05-07,20182019,1454.0,165.0
02M630,2019-05-08,20182019,1454.0,149.0
02M630,2019-05-09,20182019,1454.0,155.0
02M630,2019-05-10,20182019,1454.0,192.0
02M630,2019-05-13,20182019,1454.0,186.0
02M630,2019-05-14,20182019,1454.0,162.0
02M630,2019-05-15,20182019,1454.0,159.0
02M630,2019-04-01,20182019,1455.0,143.0
02M630,2019-04-02,20182019,1455.0,145.0
02M630,2019-04-03,20182019,1455.0,135.0
02M630,2019-04-04,20182019,1455.0,149.0
02M630,2019-04-05,20182019,1455.0,162.0
02M630,2019-04-08,20182019,1455.0,156.0
02M630,2019-04-09,20182019,1455.0,151.0
02M630,2019-04-10,20182019,1455.0,152.0
02M630,2019-04-17,20182019,1455.0,121.0
02M630,2019-04-18,20182019,1455.0,159.0
02M630,2020-01-13,20192020,1456.0,108.0
02M630,2019-03-25,20182019,1456.0,142.0
02M630,2019-03-26,20182019,1456.0,131.0
02M630,2019-03-27,20182019,1456.0,353.0
02M630,2019-03-28,20182019,1456.0,158.0
02M630,2019-03-29,20182019,1456.0,176.0
02M630,2020-01-16,20192020,1456.0,101.0
02M630,2020-01-15,20192020,1456.0,96.0
02M630,2020-01-14,20192020,1456.0,101.0
02M630,2019-03-19,20182019,1457.0,135.0
02M630,2019-03-20,20182019,1457.0,117.0
02M630,2019-03-21,20182019,1457.0,115.0
02M630,2019-03-22,20182019,1457.0,155.0
02M630,2020-01-10,20192020,1457.0,129.0
02M630,2020-01-09,20192020,1457.0,128.0
02M630,2020-01-07,20192020,1457.0,136.0
02M630,2019-11-26,20192020,1458.0,107.0
02M630,2019-03-13,20182019,1458.0,136.0
02M630,2019-03-14,20182019,1458.0,117.0
02M630,2019-03-15,20182019,1458.0,109.0
02M630,2019-03-18,20182019,1458.0,129.0
02M630,2020-01-08,20192020,1458.0,107.0
02M630,2019-11-27,20192020,1458.0,151.0
02M630,2019-12-02,20192020,1458.0,168.0
02M630,2019-12-06,20192020,1458.0,148.0
02M630,2019-12-05,20192020,1458.0,128.0
02M630,2019-12-04,20192020,1458.0,125.0
02M630,2019-12-03,20192020,1458.0,145.0
02M630,2020-01-06,20192020,1458.0,141.0
02M630,2019-11-25,20192020,1459.0,120.0
02M630,2020-01-03,20192020,1459.0,234.0
02M630,2019-12-09,20192020,1459.0,162.0
02M630,2019-03-06,20182019,1459.0,129.0
02M630,2019-03-07,20182019,1459.0,119.0
02M630,2019-03-08,20182019,1459.0,248.0
02M630,2019-03-11,20182019,1459.0,132.0
02M630,2019-03-12,20182019,1459.0,132.0
02M630,2020-01-02,20192020,1459.0,248.0
02M630,2019-12-12,20192020,1460.0,119.0
02M630,2019-12-16,20192020,1460.0,145.0
02M630,2019-12-13,20192020,1460.0,144.0
02M630,2019-11-22,20192020,1460.0,211.0
02M630,2019-11-18,20192020,1460.0,138.0
02M630,2019-12-19,20192020,1460.0,166.0
02M630,2019-12-17,20192020,1460.0,145.0
02M630,2019-12-11,20192020,1460.0,137.0
02M630,2019-12-10,20192020,1460.0,134.0
02M630,2019-12-18,20192020,1460.0,141.0
02M630,2019-02-28,20182019,1460.0,149.0
02M630,2019-03-01,20182019,1460.0,156.0
02M630,2019-03-05,20182019,1460.0,113.0
02M630,2019-11-20,20192020,1460.0,104.0
02M630,2019-11-19,20192020,1460.0,116.0
02M630,2019-12-20,20192020,1460.0,176.0
02M630,2019-11-21,20192020,1461.0,106.0
02M630,2019-02-06,20182019,1461.0,107.0
02M630,2019-02-07,20182019,1461.0,136.0
02M630,2019-02-08,20182019,1461.0,147.0
02M630,2019-02-11,20182019,1461.0,147.0
02M630,2019-02-12,20182019,1461.0,284.0
02M630,2019-02-25,20182019,1461.0,151.0
02M630,2019-02-26,20182019,1461.0,149.0
02M630,2019-02-27,20182019,1461.0,128.0
02M630,2019-11-13,20192020,1461.0,122.0
02M630,2019-11-14,20192020,1461.0,113.0
02M630,2019-11-12,20192020,1461.0,137.0
02M630,2019-11-04,20192020,1461.0,103.0
02M630,2019-11-01,20192020,1461.0,168.0
02M630,2019-02-04,20182019,1462.0,140.0
02M630,2019-02-13,20182019,1462.0,141.0
02M630,2019-02-14,20182019,1462.0,128.0
02M630,2019-02-15,20182019,1462.0,183.0
02M630,2019-11-07,20192020,1462.0,95.0
02M630,2019-11-08,20192020,1462.0,135.0
02M630,2019-11-06,20192020,1462.0,109.0
02M630,2019-11-15,20192020,1462.0,144.0
02M630,2019-01-29,20182019,1463.0,112.0
02M630,2019-01-30,20182019,1463.0,128.0
02M630,2019-01-31,20182019,1463.0,653.0
02M630,2019-02-01,20182019,1463.0,194.0
02M630,2019-10-31,20192020,1464.0,464.0
02M630,2019-10-28,20192020,1465.0,120.0
02M630,2019-01-11,20182019,1465.0,132.0
02M630,2019-01-14,20182019,1465.0,120.0
02M630,2019-01-15,20182019,1465.0,100.0
02M630,2019-10-30,20192020,1465.0,117.0
02M630,2019-10-29,20192020,1465.0,108.0
02M630,2019-10-25,20192020,1465.0,93.0
02M630,2019-10-24,20192020,1466.0,94.0
02M630,2019-01-02,20182019,1466.0,239.0
02M630,2019-01-03,20182019,1466.0,177.0
02M630,2019-01-04,20182019,1466.0,177.0
02M630,2019-01-07,20182019,1466.0,138.0
02M630,2019-01-09,20182019,1466.0,107.0
02M630,2019-01-10,20182019,1466.0,125.0
02M630,2019-01-16,20182019,1466.0,102.0
02M630,2019-01-17,20182019,1466.0,107.0
02M630,2019-01-18,20182019,1466.0,177.0
02M630,2019-01-08,20182019,1467.0,128.0
02M630,2019-10-22,20192020,1468.0,108.0
02M630,2019-10-23,20192020,1468.0,102.0
02M630,2019-10-21,20192020,1468.0,92.0
02M630,2018-12-13,20182019,1469.0,133.0
02M630,2018-12-14,20182019,1469.0,161.0
02M630,2018-12-17,20182019,1469.0,162.0
02M630,2018-12-18,20182019,1469.0,166.0
02M630,2018-12-19,20182019,1469.0,139.0
02M630,2018-12-20,20182019,1469.0,154.0
02M630,2018-12-21,20182019,1469.0,248.0
02M630,2019-10-16,20192020,1469.0,104.0
02M630,2019-10-17,20192020,1469.0,112.0
02M630,2019-10-15,20192020,1469.0,121.0
02M630,2019-10-11,20192020,1469.0,119.0
02M630,2019-10-18,20192020,1469.0,106.0
02M630,2018-12-06,20182019,1470.0,121.0
02M630,2018-12-07,20182019,1470.0,126.0
02M630,2018-12-10,20182019,1470.0,140.0
02M630,2018-12-11,20182019,1470.0,110.0
02M630,2018-12-12,20182019,1470.0,144.0
02M630,2019-10-10,20192020,1470.0,104.0
02M630,2019-10-08,20192020,1470.0,109.0
02M630,2019-10-07,20192020,1470.0,121.0
02M630,2018-12-04,20182019,1471.0,115.0
02M630,2018-12-05,20182019,1471.0,110.0
02M630,2019-10-04,20192020,1471.0,143.0
02M630,2018-11-29,20182019,1472.0,97.0
02M630,2018-11-30,20182019,1472.0,245.0
02M630,2018-12-03,20182019,1472.0,118.0
02M630,2018-11-28,20182019,1473.0,117.0
02M630,2019-10-03,20192020,1473.0,107.0
02M630,2019-10-02,20192020,1474.0,107.0
02M630,2018-11-15,20182019,1475.0,151.0
02M630,2018-11-16,20182019,1475.0,273.0
02M630,2018-11-19,20182019,1475.0,123.0
02M630,2018-11-20,20182019,1475.0,133.0
02M630,2018-11-21,20182019,1475.0,178.0
02M630,2018-11-26,20182019,1475.0,132.0
02M630,2018-11-27,20182019,1475.0,123.0
02M630,2019-09-24,20192020,1475.0,100.0
02M630,2019-09-25,20192020,1475.0,98.0
02M630,2019-09-27,20192020,1475.0,122.0
02M630,2019-09-26,20192020,1475.0,114.0
02M630,2018-11-05,20182019,1476.0,137.0
02M630,2018-11-07,20182019,1476.0,104.0
02M630,2018-11-08,20182019,1476.0,109.0
02M630,2018-11-09,20182019,1476.0,136.0
02M630,2018-11-13,20182019,1476.0,142.0
